file,rec,timestamp,kind,peer,handle,opcode_byte,value_hex,value_len
hci_snoop_2025_11_26_15_14_35.cfa,1285,2025-11-26T15:15:36.434Z,FFF3-Notify,f4:db:00:00:00:d9,0x0024,0x07,07 83 01 00 00 03 30 01 30 01 2F 01 5E 04 5D 04 5D 04 00 00,20
hci_snoop_2025_11_26_15_14_35.cfa,1289,2025-11-26T15:15:36.705Z,FFF3-Notify,f4:db:00:00:00:d9,0x0024,0x07,07 86 01 00 00 03 2F 01 2F 01 2F 01 5D 04 5C 04 5C 04 00 00,20
hci_snoop_2025_11_26_15_14_35.cfa,1293,2025-11-26T15:15:36.973Z,FFF3-Notify,f4:db:00:00:00:d9,0x0024,0x07,07 89 01 00 00 03 30 01 30 01 31 01 5B 04 59 04 57 04 00 00,20
hci_snoop_2025_11_26_15_14_35.cfa,1297,2025-11-26T15:15:37.244Z,FFF3-Notify,f4:db:00:00:00:d9,0x0024,0x07,07 8C 01 00 00 03 30 01 31 01 3B 01 57 04 57 04 45 04 00 00,20
hci_snoop_2025_11_26_15_14_35.cfa,1301,2025-11-26T15:15:37.514Z,FFF3-Notify,f4:db:00:00:00:d9,0x0024,0x07,07 8F 01 00 00 03 3D 01 3D 01 3A 01 3A 04 32 04 39 04 00 00,20
hci_snoop_2025_11_26_15_14_35.cfa,1305,2025-11-26T15:15:37.785Z,FFF3-Notify,f4:db:00:00:00:d9,0x0024,0x07,07 92 01 00 00 03 40 01 3F 01 3B 01 36 04 29 04 33 04 00 00,20
hci_snoop_2025_11_26_15_14_35.cfa,1309,2025-11-26T15:15:38.053Z,FFF3-Notify,f4:db:00:00:00:d9,0x0024,0x07,07 95 01 00 00 03 38 01 37 01 35 01 39 04 3C 04 3F 04 00 00,20
hci_snoop_2025_11_26_15_14_35.cfa,1313,2025-11-26T15:15:38.324Z,FFF3-Notify,f4:db:00:00:00:d9,0x0024,0x07,07 98 01 00 00 03 34 01 33 01 33 01 42 04 44 04 45 04 00 00,20
hci_snoop_2025_11_26_15_14_35.cfa,1317,2025-11-26T15:15:38.593Z,FFF3-Notify,f4:db:00:00:00:d9,0x0024,0x07,07 9B 01 00 00 03 32 01 32 01 32 01 46 04 47 04 48 04 00 00,20
hci_snoop_2025_11_26_15_14_35.cfa,1321,2025-11-26T15:15:38.863Z,FFF3-Notify,f4:db:00:00:00:d9,0x0024,0x07,07 9E 01 00 00 03 31 01 31 01 30 01 49 04 4A 04 4B 04 00 00,20
hci_snoop_2025_11_26_15_14_35.cfa,1325,2025-11-26T15:15:39.134Z,FFF3-Notify,f4:db:00:00:00:d9,0x0024,0x07,07 A1 01 00 00 03 30 01 30 01 2F 01 4B 04 4C 04 4D 04 00 00,20
hci_snoop_2025_11_26_15_14_35.cfa,1329,2025-11-26T15:15:39.404Z,FFF3-Notify,f4:db:00:00:00:d9,0x0024,0x07,07 A4 01 00 00 03 2F 01 2F 01 2F 01 4E 04 4E 04 4E 04 00 00,20
hci_snoop_2025_11_26_15_14_35.cfa,1333,2025-11-26T15:15:39.764Z,FFF3-Notify,f4:db:00:00:00:d9,0x0024,0x07,07 A7 01 00 00 03 2F 01 2F 01 2E 01 4E 04 4E 04 4F 04 00 00,20
hci_snoop_2025_11_26_15_14_35.cfa,1337,2025-11-26T15:15:40.034Z,FFF3-Notify,f4:db:00:00:00:d9,0x0024,0x07,07 AA 01 00 00 03 2E 01 2E 01 2E 01 4F 04 4F 04 50 04 00 00,20
hci_snoop_2025_11_26_15_14_35.cfa,1341,2025-11-26T15:15:40.305Z,FFF3-Notify,f4:db:00:00:00:d9,0x0024,0x07,07 AD 01 00 00 03 2D 01 2D 01 2D 01 50 04 51 04 52 04 00 00,20
hci_snoop_2025_11_26_15_14_35.cfa,1346,2025-11-26T15:15:40.574Z,FFF3-Notify,f4:db:00:00:00:d9,0x0024,0x07,07 B0 01 00 00 03 2D 01 2D 01 2C 01 52 04 52 04 52 04 00 00,20
hci_snoop_2025_11_26_15_14_35.cfa,1350,2025-11-26T15:15:40.844Z,FFF3-Notify,f4:db:00:00:00:d9,0x0024,0x07,07 B3 01 00 00 03 2C 01 2C 01 2C 01 52 04 52 04 52 04 00 00,20
hci_snoop_2025_11_26_15_14_35.cfa,1354,2025-11-26T15:15:41.113Z,FFF3-Notify,f4:db:00:00:00:d9,0x0024,0x07,07 B6 01 00 00 03 2C 01 2B 01 2B 01 53 04 53 04 53 04 00 00,20
hci_snoop_2025_11_26_15_14_35.cfa,1358,2025-11-26T15:15:41.385Z,FFF3-Notify,f4:db:00:00:00:d9,0x0024,0x07,07 B9 01 00 00 03 2B 01 2B 01 2C 01 54 04 54 04 53 04 00 00,20
hci_snoop_2025_11_26_15_14_35.cfa,1362,2025-11-26T15:15:41.654Z,FFF3-Notify,f4:db:00:00:00:d9,0x0024,0x07,07 BC 01 00 00 03 2B 01 2B 01 2B 01 55 04 55 04 55 04 00 00,20
hci_snoop_2025_11_26_15_14_35.cfa,1366,2025-11-26T15:15:41.923Z,FFF3-Notify,f4:db:00:00:00:d9,0x0024,0x07,07 BF 01 00 00 03 2B 01 2B 01 2B 01 55 04 55 04 55 04 00 00,20
hci_snoop_2025_11_26_15_14_35.cfa,1370,2025-11-26T15:15:42.194Z,FFF3-Notify,f4:db:00:00:00:d9,0x0024,0x07,07 C2 01 00 00 03 2B 01 2C 01 2B 01 55 04 55 04 21 04 00 00,20
hci_snoop_2025_11_26_15_14_35.cfa,1374,2025-11-26T15:15:42.464Z,FFF3-Notify,f4:db:00:00:00:d9,0x0024,0x07,07 C5 01 00 00 03 2C 01 2D 01 2E 01 2D 04 32 04 36 04 00 00,20
hci_snoop_2025_11_26_15_14_35.cfa,1378,2025-11-26T15:15:42.734Z,FFF3-Notify,f4:db:00:00:00:d9,0x0024,0x07,07 C8 01 00 00 03 2F 01 30 01 31 01 39 04 3D 04 3A 04 00 00,20
hci_snoop_2025_11_26_15_14_35.cfa,1382,2025-11-26T15:15:43.004Z,FFF3-Notify,f4:db:00:00:00:d9,0x0024,0x07,07 CB 01 00 00 03 32 01 33 01 35 01 3B 04 3C 04 3C 04 00 00,20
hci_snoop_2025_11_26_15_14_35.cfa,1386,2025-11-26T15:15:43.273Z,FFF3-Notify,f4:db:00:00:00:d9,0x0024,0x07,07 CE 01 00 00 03 36 01 3F 01 43 01 3E 04 34 04 30 04 00 00,20
hci_snoop_2025_11_26_15_14_35.cfa,1390,2025-11-26T15:15:43.544Z,FFF3-Notify,f4:db:00:00:00:d9,0x0024,0x07,07 D1 01 00 00 03 46 01 48 01 4B 01 2E 04 2A 04 28 04 00 00,20
hci_snoop_2025_11_26_15_14_35.cfa,1394,2025-11-26T15:15:43.813Z,FFF3-Notify,f4:db:00:00:00:d9,0x0024,0x07,07 D4 01 00 00 03 4D 01 4F 01 50 01 26 04 24 04 23 04 00 00,20
hci_snoop_2025_11_26_15_14_35.cfa,1398,2025-11-26T15:15:44.085Z,FFF3-Notify,f4:db:00:00:00:d9,0x0024,0x07,07 D7 01 00 00 03 51 01 52 01 51 01 25 04 23 04 1D 04 00 00,20
hci_snoop_2025_11_26_15_14_35.cfa,1402,2025-11-26T15:15:44.354Z,FFF3-Notify,f4:db:00:00:00:d9,0x0024,0x07,07 DA 01 00 00 03 4E 01 4D 01 4B 01 23 04 25 04 27 04 00 00,20
hci_snoop_2025_11_26_15_14_35.cfa,1406,2025-11-26T15:15:44.623Z,FFF3-Notify,f4:db:00:00:00:d9,0x0024,0x07,07 DD 01 00 00 03 4B 01 4A 01 49 01 29 04 2A 04 2C 04 00 00,20
hci_snoop_2025_11_26_15_14_35.cfa,1410,2025-11-26T15:15:44.894Z,FFF3-Notify,f4:db:00:00:00:d9,0x0024,0x07,07 E0 01 00 00 03 49 01 49 01 49 01 2D 04 2E 04 30 04 00 00,20
hci_snoop_2025_11_26_15_14_35.cfa,1414,2025-11-26T15:15:45.163Z,FFF3-Notify,f4:db:00:00:00:d9,0x0024,0x07,07 E3 01 00 00 03 49 01 49 01 49 01 31 04 32 04 32 04 00 00,20
hci_snoop_2025_11_26_15_14_35.cfa,1418,2025-11-26T15:15:45.433Z,FFF3-Notify,f4:db:00:00:00:d9,0x0024,0x07,07 E6 01 00 00 03 4A 01 4A 01 4A 01 33 04 33 04 33 04 00 00,20
hci_snoop_2025_11_26_15_14_35.cfa,1422,2025-11-26T15:15:45.704Z,FFF3-Notify,f4:db:00:00:00:d9,0x0024,0x07,07 E9 01 00 00 03 4B 01 4B 01 4B 01 33 04 33 04 33 04 00 00,20
hci_snoop_2025_11_26_15_14_35.cfa,1426,2025-11-26T15:15:45.974Z,FFF3-Notify,f4:db:00:00:00:d9,0x0024,0x07,07 EC 01 00 00 03 4B 01 4C 01 4C 01 32 04 32 04 32 04 00 00,20
hci_snoop_2025_11_26_15_14_35.cfa,1430,2025-11-26T15:15:46.243Z,FFF3-Notify,f4:db:00:00:00:d9,0x0024,0x07,07 EF 01 00 00 03 4C 01 4D 01 4D 01 31 04 31 04 31 04 00 00,20
hci_snoop_2025_11_26_15_14_35.cfa,1434,2025-11-26T15:15:46.513Z,FFF3-Notify,f4:db:00:00:00:d9,0x0024,0x07,07 F2 01 00 00 03 4E 01 4E 01 4E 01 30 04 2F 04 2F 04 00 00,20
hci_snoop_2025_11_26_15_14_35.cfa,1438,2025-11-26T15:15:46.784Z,FFF3-Notify,f4:db:00:00:00:d9,0x0024,0x07,07 F5 01 00 00 03 4E 01 4E 01 4E 01 2F 04 2E 04 2E 04 00 00,20
hci_snoop_2025_11_26_15_14_35.cfa,1442,2025-11-26T15:15:47.054Z,FFF3-Notify,f4:db:00:00:00:d9,0x0024,0x07,07 F8 01 00 00 03 4E 01 4E 01 4E 01 2E 04 2F 04 2F 04 00 00,20
hci_snoop_2025_11_26_15_14_35.cfa,1446,2025-11-26T15:15:47.323Z,FFF3-Notify,f4:db:00:00:00:d9,0x0024,0x07,07 FB 01 00 00 03 4E 01 4E 01 4D 01 2F 04 2F 04 2F 04 00 00,20
hci_snoop_2025_11_26_15_14_35.cfa,1450,2025-11-26T15:15:47.594Z,FFF3-Notify,f4:db:00:00:00:d9,0x0024,0x07,07 FE 01 00 00 03 4D 01 4D 01 4C 01 2F 04 2F 04 2F 04 00 00,20
hci_snoop_2025_11_26_15_14_35.cfa,1454,2025-11-26T15:15:47.863Z,FFF3-Notify,f4:db:00:00:00:d9,0x0024,0x07,07 01 02 00 00 03 4C 01 4C 01 4C 01 30 04 30 04 30 04 00 00,20
hci_snoop_2025_11_26_15_14_35.cfa,1458,2025-11-26T15:15:48.135Z,FFF3-Notify,f4:db:00:00:00:d9,0x0024,0x07,07 04 02 00 00 03 4C 01 4C 01 4C 01 30 04 30 04 30 04 00 00,20
hci_snoop_2025_11_26_15_14_35.cfa,1462,2025-11-26T15:15:48.404Z,FFF3-Notify,f4:db:00:00:00:d9,0x0024,0x07,07 07 02 00 00 03 4C 01 4C 01 4C 01 30 04 30 04 30 04 00 00,20
hci_snoop_2025_11_26_15_14_35.cfa,1466,2025-11-26T15:15:48.673Z,FFF3-Notify,f4:db:00:00:00:d9,0x0024,0x07,07 0A 02 00 00 03 4B 01 4C 01 4B 01 30 04 31 04 31 04 00 00,20
hci_snoop_2025_11_26_15_14_35.cfa,1470,2025-11-26T15:15:48.943Z,FFF3-Notify,f4:db:00:00:00:d9,0x0024,0x07,07 0D 02 00 00 03 4C 01 4C 01 4C 01 31 04 31 04 31 04 00 00,20
hci_snoop_2025_11_26_15_14_35.cfa,1474,2025-11-26T15:15:49.214Z,FFF3-Notify,f4:db:00:00:00:d9,0x0024,0x07,07 10 02 00 00 03 4C 01 4C 01 4C 01 31 04 30 04 2F 04 00 00,20
hci_snoop_2025_11_26_15_14_35.cfa,1478,2025-11-26T15:15:49.484Z,FFF3-Notify,f4:db:00:00:00:d9,0x0024,0x07,07 13 02 00 00 03 4C 01 4D 01 4F 01 2F 04 31 04 2A 04 00 00,20
hci_snoop_2025_11_26_15_14_35.cfa,1482,2025-11-26T15:15:49.753Z,FFF3-Notify,f4:db:00:00:00:d9,0x0024,0x07,07 16 02 00 00 03 3A 01 42 01 46 01 5A 03 85 03 A0 03 00 00,20
hci_snoop_2025_11_26_15_14_35.cfa,1486,2025-11-26T15:15:50.023Z,FFF3-Notify,f4:db:00:00:00:d9,0x0024,0x07,07 19 02 00 00 03 4A 01 4C 01 4D 01 AE 03 B7 03 BD 03 00 00,20
hci_snoop_2025_11_26_15_14_35.cfa,1490,2025-11-26T15:15:50.293Z,FFF3-Notify,f4:db:00:00:00:d9,0x0024,0x07,07 1C 02 00 00 03 4E 01 50 01 54 01 C2 03 C5 03 C9 03 00 00,20
hci_snoop_2025_11_26_15_14_35.cfa,1494,2025-11-26T15:15:50.563Z,FFF3-Notify,f4:db:00:00:00:d9,0x0024,0x07,07 1F 02 00 00 03 58 01 5A 01 5D 01 CF 03 D1 03 D2 03 00 00,20
hci_snoop_2025_11_26_15_14_35.cfa,1498,2025-11-26T15:15:50.833Z,FFF3-Notify,f4:db:00:00:00:d9,0x0024,0x07,07 22 02 00 00 03 5C 01 5C 01 5D 01 C6 03 C6 03 C9 03 00 00,20
hci_snoop_2025_11_26_15_14_35.cfa,1502,2025-11-26T15:15:51.104Z,FFF3-Notify,f4:db:00:00:00:d9,0x0024,0x07,07 25 02 00 00 03 5C 01 5E 01 5E 01 CB 03 D3 03 D5 03 00 00,20
hci_snoop_2025_11_26_15_14_35.cfa,1506,2025-11-26T15:15:51.374Z,FFF3-Notify,f4:db:00:00:00:d9,0x0024,0x07,07 28 02 00 00 03 62 01 65 01 67 01 D7 03 CF 03 CD 03 00 00,20
hci_snoop_2025_11_26_15_14_35.cfa,1510,2025-11-26T15:15:51.644Z,FFF3-Notify,f4:db:00:00:00:d9,0x0024,0x07,07 2B 02 00 00 03 66 01 67 01 67 01 D1 03 D0 03 D2 03 00 00,20
hci_snoop_2025_11_26_15_14_35.cfa,1514,2025-11-26T15:15:51.914Z,FFF3-Notify,f4:db:00:00:00:d9,0x0024,0x07,07 2E 02 00 00 03 63 01 60 01 5E 01 DA 03 E3 03 EB 03 00 00,20
hci_snoop_2025_11_26_15_14_35.cfa,1518,2025-11-26T15:15:52.186Z,FFF3-Notify,f4:db:00:00:00:d9,0x0024,0x07,07 31 02 00 00 03 5D 01 5D 01 5E 01 F1 03 F5 03 FA 03 00 00,20
hci_snoop_2025_11_26_15_14_35.cfa,1522,2025-11-26T15:15:52.454Z,FFF3-Notify,f4:db:00:00:00:d9,0x0024,0x07,07 34 02 00 00 03 5D 01 5B 01 5C 01 F9 03 5B 03 90 03 00 00,20
hci_snoop_2025_11_26_15_14_35.cfa,1526,2025-11-26T15:15:52.724Z,FFF3-Notify,f4:db:00:00:00:d9,0x0024,0x07,07 37 02 00 00 03 5E 01 5F 01 5F 01 A6 03 AD 03 BA 03 00 00,20
hci_snoop_2025_11_26_15_14_35.cfa,1530,2025-11-26T15:15:53.173Z,FFF3-Notify,f4:db:00:00:00:d9,0x0024,0x07,07 3A 02 00 00 03 61 01 63 01 64 01 BC 03 BE 03 C1 03 00 00,20
hci_snoop_2025_11_26_15_14_35.cfa,1534,2025-11-26T15:15:53.443Z,FFF3-Notify,f4:db:00:00:00:d9,0x0024,0x07,07 3D 02 00 00 03 66 01 68 01 68 01 C1 03 C2 03 C3 03 00 00,20
hci_snoop_2025_11_26_15_14_35.cfa,1538,2025-11-26T15:15:53.714Z,FFF3-Notify,f4:db:00:00:00:d9,0x0024,0x07,07 40 02 00 00 03 69 01 69 01 68 01 C6 03 C7 03 C6 03 00 00,20
hci_snoop_2025_11_26_15_14_35.cfa,1542,2025-11-26T15:15:53.984Z,FFF3-Notify,f4:db:00:00:00:d9,0x0024,0x07,07 43 02 00 00 03 65 01 65 01 65 01 9D 03 B2 03 BC 03 00 00,20
hci_snoop_2025_11_26_15_14_35.cfa,1546,2025-11-26T15:15:54.254Z,FFF3-Notify,f4:db:00:00:00:d9,0x0024,0x07,07 46 02 00 00 03 65 01 63 01 60 01 C1 03 C7 03 CF 03 00 00,20
hci_snoop_2025_11_26_15_14_35.cfa,1550,2025-11-26T15:15:54.524Z,FFF3-Notify,f4:db:00:00:00:d9,0x0024,0x07,07 49 02 00 00 03 5E 01 5A 01 59 01 D7 03 D3 03 D7 03 00 00,20
hci_snoop_2025_11_26_15_14_35.cfa,1554,2025-11-26T15:15:54.794Z,FFF3-Notify,f4:db:00:00:00:d9,0x0024,0x07,07 4C 02 00 00 03 57 01 55 01 54 01 DD 03 E3 03 E9 03 00 00,20
hci_snoop_2025_11_26_15_14_35.cfa,1558,2025-11-26T15:15:55.064Z,FFF3-Notify,f4:db:00:00:00:d9,0x0024,0x07,07 4F 02 00 00 03 52 01 51 01 50 01 EF 03 F4 03 F8 03 00 00,20
hci_snoop_2025_11_26_15_14_35.cfa,1562,2025-11-26T15:15:55.333Z,FFF3-Notify,f4:db:00:00:00:d9,0x0024,0x07,07 52 02 00 00 03 4F 01 4F 01 4E 01 FD 03 01 04 04 04 00 00,20
hci_snoop_2025_11_26_15_14_35.cfa,1566,2025-11-26T15:15:55.605Z,FFF3-Notify,f4:db:00:00:00:d9,0x0024,0x07,07 55 02 00 00 03 4E 01 4D 01 4D 01 07 04 0B 04 0E 04 00 00,20
hci_snoop_2025_11_26_15_14_35.cfa,1570,2025-11-26T15:15:55.874Z,FFF3-Notify,f4:db:00:00:00:d9,0x0024,0x07,07 58 02 00 00 03 4C 01 4C 01 4C 01 11 04 15 04 18 04 00 00,20
hci_snoop_2025_11_26_15_14_35.cfa,1574,2025-11-26T15:15:56.143Z,FFF3-Notify,f4:db:00:00:00:d9,0x0024,0x07,07 5B 02 00 00 03 4C 01 4C 01 4D 01 1B 04 1E 04 23 04 00 00,20
hci_snoop_2025_11_26_15_14_35.cfa,1578,2025-11-26T15:15:56.414Z,FFF3-Notify,f4:db:00:00:00:d9,0x0024,0x07,07 5E 02 00 00 03 50 01 54 01 58 01 23 04 1D 04 1A 04 00 00,20
hci_snoop_2025_11_26_15_14_35.cfa,1582,2025-11-26T15:15:56.685Z,FFF3-Notify,f4:db:00:00:00:d9,0x0024,0x07,07 61 02 00 00 03 5D 01 61 01 67 01 13 04 0B 04 0B 04 00 00,20
hci_snoop_2025_11_26_15_14_35.cfa,1586,2025-11-26T15:15:56.953Z,FFF3-Notify,f4:db:00:00:00:d9,0x0024,0x07,07 64 02 00 00 03 6B 01 6D 01 6F 01 FD 03 F6 03 F2 03 00 00,20
hci_snoop_2025_11_26_15_14_35.cfa,1590,2025-11-26T15:15:57.223Z,FFF3-Notify,f4:db:00:00:00:d9,0x0024,0x07,07 67 02 00 00 03 72 01 73 01 73 01 F3 03 ED 03 ED 03 00 00,20
hci_snoop_2025_11_26_15_14_35.cfa,1594,2025-11-26T15:15:57.585Z,FFF3-Notify,f4:db:00:00:00:d9,0x0024,0x07,07 6A 02 00 00 03 71 01 6D 01 69 01 EE 03 F0 03 F5 03 00 00,20
hci_snoop_2025_11_26_15_14_35.cfa,1598,2025-11-26T15:15:57.853Z,FFF3-Notify,f4:db:00:00:00:d9,0x0024,0x07,07 6D 02 00 00 03 67 01 64 01 62 01 FA 03 FF 03 04 04 00 00,20
hci_snoop_2025_11_26_15_14_35.cfa,1602,2025-11-26T15:15:58.123Z,FFF3-Notify,f4:db:00:00:00:d9,0x0024,0x07,07 70 02 00 00 03 60 01 5E 01 5D 01 08 04 0C 04 10 04 00 00,20
hci_snoop_2025_11_26_15_14_35.cfa,1606,2025-11-26T15:15:58.394Z,FFF3-Notify,f4:db:00:00:00:d9,0x0024,0x07,07 73 02 00 00 03 5B 01 5A 01 59 01 14 04 16 04 1A 04 00 00,20
hci_snoop_2025_11_26_15_14_35.cfa,1610,2025-11-26T15:15:58.665Z,FFF3-Notify,f4:db:00:00:00:d9,0x0024,0x07,07 76 02 00 00 03 58 01 57 01 56 01 1D 04 1F 04 22 04 00 00,20
hci_snoop_2025_11_26_15_14_35.cfa,1614,2025-11-26T15:15:58.935Z,FFF3-Notify,f4:db:00:00:00:d9,0x0024,0x07,07 79 02 00 00 03 55 01 54 01 54 01 24 04 26 04 29 04 00 00,20
hci_snoop_2025_11_26_15_14_35.cfa,1618,2025-11-26T15:15:59.204Z,FFF3-Notify,f4:db:00:00:00:d9,0x0024,0x07,07 7C 02 00 00 03 53 01 52 01 52 01 2B 04 2C 04 2F 04 00 00,20
hci_snoop_2025_11_26_15_14_35.cfa,1622,2025-11-26T15:15:59.473Z,FFF3-Notify,f4:db:00:00:00:d9,0x0024,0x07,07 7F 02 00 00 03 51 01 51 01 50 01 30 04 32 04 34 04 00 00,20
hci_snoop_2025_11_26_15_14_35.cfa,1626,2025-11-26T15:15:59.744Z,FFF3-Notify,f4:db:00:00:00:d9,0x0024,0x07,07 82 02 00 00 03 50 01 50 01 4F 01 35 04 37 04 38 04 00 00,20
hci_snoop_2025_11_26_15_14_35.cfa,1630,2025-11-26T15:16:00.014Z,FFF3-Notify,f4:db:00:00:00:d9,0x0024,0x07,07 85 02 00 00 03 4F 01 4F 01 4E 01 3A 04 3C 04 3C 04 00 00,20
hci_snoop_2025_11_26_15_14_35.cfa,1634,2025-11-26T15:16:00.284Z,FFF3-Notify,f4:db:00:00:00:d9,0x0024,0x07,07 88 02 00 00 03 4E 01 4E 01 4E 01 3D 04 3F 04 3F 04 00 00,20
hci_snoop_2025_11_26_15_14_35.cfa,1638,2025-11-26T15:16:00.554Z,FFF3-Notify,f4:db:00:00:00:d9,0x0024,0x07,07 8B 02 00 00 03 4E 01 4E 01 4E 01 41 04 41 04 43 04 00 00,20
hci_snoop_2025_11_26_15_14_35.cfa,1642,2025-11-26T15:16:00.825Z,FFF3-Notify,f4:db:00:00:00:d9,0x0024,0x07,07 8E 02 00 00 03 4E 01 4E 01 4E 01 43 04 44 04 44 04 00 00,20
hci_snoop_2025_11_26_15_14_35.cfa,1647,2025-11-26T15:16:01.094Z,FFF3-Notify,f4:db:00:00:00:d9,0x0024,0x07,07 91 02 00 00 03 4E 01 4E 01 4F 01 44 04 44 04 44 04 00 00,20
hci_snoop_2025_11_26_15_14_35.cfa,1651,2025-11-26T15:16:01.363Z,FFF3-Notify,f4:db:00:00:00:d9,0x0024,0x07,07 94 02 00 00 03 4F 01 4F 01 50 01 44 04 44 04 44 04 00 00,20
hci_snoop_2025_11_26_15_14_35.cfa,1655,2025-11-26T15:16:01.634Z,FFF3-Notify,f4:db:00:00:00:d9,0x0024,0x07,07 97 02 00 00 03 50 01 50 01 50 01 44 04 43 04 43 04 00 00,20
hci_snoop_2025_11_26_15_14_35.cfa,1659,2025-11-26T15:16:01.904Z,FFF3-Notify,f4:db:00:00:00:d9,0x0024,0x07,07 9A 02 00 00 03 51 01 51 01 51 01 43 04 43 04 43 04 00 00,20
hci_snoop_2025_11_26_15_14_35.cfa,1663,2025-11-26T15:16:02.174Z,FFF3-Notify,f4:db:00:00:00:d9,0x0024,0x07,07 9D 02 00 00 03 51 01 51 01 51 01 43 04 42 04 41 04 00 00,20
hci_snoop_2025_11_26_15_14_35.cfa,1667,2025-11-26T15:16:02.443Z,FFF3-Notify,f4:db:00:00:00:d9,0x0024,0x07,07 A0 02 00 00 03 51 01 51 01 51 01 41 04 41 04 40 04 00 00,20
hci_snoop_2025_11_26_15_14_35.cfa,1671,2025-11-26T15:16:02.713Z,FFF3-Notify,f4:db:00:00:00:d9,0x0024,0x07,07 A3 02 00 00 03 51 01 51 01 51 01 40 04 40 04 40 04 00 00,20
hci_snoop_2025_11_26_15_14_35.cfa,1675,2025-11-26T15:16:02.985Z,FFF3-Notify,f4:db:00:00:00:d9,0x0024,0x07,07 A6 02 00 00 03 50 01 50 01 50 01 40 04 40 04 40 04 00 00,20
hci_snoop_2025_11_26_15_14_35.cfa,1685,2025-11-26T15:16:03.255Z,FFF3-Notify,f4:db:00:00:00:d9,0x0024,0x07,07 A9 02 00 00 03 50 01 50 01 4F 01 41 04 41 04 41 04 00 00,20
hci_snoop_2025_11_26_15_14_35.cfa,1689,2025-11-26T15:16:03.528Z,FFF3-Notify,f4:db:00:00:00:d9,0x0024,0x07,07 AC 02 00 00 03 4F 01 4F 01 4F 01 41 04 41 04 41 04 00 00,20
hci_snoop_2025_11_26_15_14_35.cfa,1693,2025-11-26T15:16:03.796Z,FFF3-Notify,f4:db:00:00:00:d9,0x0024,0x07,07 AF 02 00 00 03 4F 01 4F 01 4F 01 41 04 41 04 41 04 00 00,20
hci_snoop_2025_11_26_15_14_35.cfa,1697,2025-11-26T15:16:04.068Z,FFF3-Notify,f4:db:00:00:00:d9,0x0024,0x07,07 B2 02 00 00 03 4E 01 4E 01 4E 01 41 04 40 04 40 04 00 00,20
hci_snoop_2025_11_26_15_14_35.cfa,1701,2025-11-26T15:16:04.338Z,FFF3-Notify,f4:db:00:00:00:d9,0x0024,0x07,07 B5 02 00 00 03 4E 01 4E 01 4E 01 40 04 3F 04 3F 04 00 00,20
hci_snoop_2025_11_26_15_14_35.cfa,1705,2025-11-26T15:16:04.608Z,FFF3-Notify,f4:db:00:00:00:d9,0x0024,0x07,07 B8 02 00 00 03 4F 01 4F 01 4F 01 3F 04 3E 04 3D 04 00 00,20
hci_snoop_2025_11_26_15_14_35.cfa,1709,2025-11-26T15:16:04.879Z,FFF3-Notify,f4:db:00:00:00:d9,0x0024,0x07,07 BB 02 00 00 03 4F 01 4F 01 50 01 3D 04 3D 04 3C 04 00 00,20
hci_snoop_2025_11_26_15_14_35.cfa,1713,2025-11-26T15:16:05.145Z,FFF3-Notify,f4:db:00:00:00:d9,0x0024,0x07,07 BE 02 00 00 03 4F 01 50 01 50 01 3C 04 3B 04 3B 04 00 00,20
hci_snoop_2025_11_26_15_14_35.cfa,1717,2025-11-26T15:16:05.419Z,FFF3-Notify,f4:db:00:00:00:d9,0x0024,0x07,07 C1 02 00 00 03 50 01 50 01 50 01 3A 04 3A 04 3A 04 00 00,20
hci_snoop_2025_11_26_15_14_35.cfa,1721,2025-11-26T15:16:05.688Z,FFF3-Notify,f4:db:00:00:00:d9,0x0024,0x07,07 C4 02 00 00 03 50 01 50 01 50 01 39 04 39 04 39 04 00 00,20
hci_snoop_2025_11_26_15_14_35.cfa,1725,2025-11-26T15:16:05.959Z,FFF3-Notify,f4:db:00:00:00:d9,0x0024,0x07,07 C7 02 00 00 03 50 01 50 01 50 01 38 04 38 04 38 04 00 00,20
hci_snoop_2025_11_26_15_14_35.cfa,1729,2025-11-26T15:16:06.228Z,FFF3-Notify,f4:db:00:00:00:d9,0x0024,0x07,07 CA 02 00 00 03 50 01 50 01 4F 01 38 04 38 04 38 04 00 00,20
hci_snoop_2025_11_26_15_14_35.cfa,1733,2025-11-26T15:16:06.498Z,FFF3-Notify,f4:db:00:00:00:d9,0x0024,0x07,07 CD 02 00 00 03 4F 01 4F 01 4F 01 39 04 39 04 39 04 00 00,20
hci_snoop_2025_11_26_15_14_35.cfa,1737,2025-11-26T15:16:06.769Z,FFF3-Notify,f4:db:00:00:00:d9,0x0024,0x07,07 D0 02 00 00 03 4F 01 4E 01 4E 01 3A 04 3A 04 3A 04 00 00,20
hci_snoop_2025_11_26_15_14_35.cfa,1741,2025-11-26T15:16:07.038Z,FFF3-Notify,f4:db:00:00:00:d9,0x0024,0x07,07 D3 02 00 00 03 4E 01 4D 01 4E 01 3A 04 3B 04 3B 04 00 00,20
hci_snoop_2025_11_26_15_14_35.cfa,1745,2025-11-26T15:16:07.309Z,FFF3-Notify,f4:db:00:00:00:d9,0x0024,0x07,07 D6 02 00 00 03 4D 01 4D 01 4D 01 3B 04 3C 04 3C 04 00 00,20
