file,rec,timestamp,mac,target,event,rssi,ad_hex,name,uuids16,mfg_hex,mfg_company
old/hci_snoop_2018_01_01_12_06_26.cfa,3244,2018-01-01T12:09:25.653Z,f4:db:00:00:02:37,no,ADV_IND,-84,02 01 06 03 02 F0 FF 15 FF 1B 00 00 00 37 02 00 00 DB F4 D8 0B 36 01 C4 04 D1 73 05 00,,FFF0,1B 00 00 00 37 02 00 00 DB F4 D8 0B 36 01 C4 04 D1 73 05 00,0x001B
old/hci_snoop_2018_01_01_12_06_26.cfa,3246,2018-01-01T12:09:25.989Z,f4:d0:00:00:02:1a,no,ADV_IND,-66,02 01 06 03 02 F0 FF 15 FF 1B 00 00 00 1A 02 00 00 D0 F4 E8 0B 4A 01 91 04 01 FC 03 00,,FFF0,1B 00 00 00 1A 02 00 00 D0 F4 E8 0B 4A 01 91 04 01 FC 03 00,0x001B
old/hci_snoop_2018_01_01_12_06_26.cfa,3248,2018-01-01T12:09:26.470Z,62:53:00:00:0f:1f,no,ADV_IND,-79,02 01 06 03 02 F0 FF 15 FF 11 00 00 00 1F 0F 00 00 53 62 88 0B 45 01 22 05 27 B4 05 00,,FFF0,11 00 00 00 1F 0F 00 00 53 62 88 0B 45 01 22 05 27 B4 05 00,0x0011
old/hci_snoop_2018_01_01_12_06_26.cfa,3252,2018-01-01T12:09:27.354Z,f4:db:00:00:02:37,no,ADV_IND,-84,02 01 06 03 02 F0 FF 15 FF 1B 00 00 00 37 02 00 00 DB F4 D7 0B 36 01 C4 04 D3 73 05 00,,FFF0,1B 00 00 00 37 02 00 00 DB F4 D7 0B 36 01 C4 04 D3 73 05 00,0x001B
old/hci_snoop_2018_01_01_12_06_26.cfa,3257,2018-01-01T12:09:28.163Z,62:53:00:00:0f:1f,no,ADV_IND,-81,02 01 06 03 02 F0 FF 15 FF 11 00 00 00 1F 0F 00 00 53 62 88 0B 45 01 22 05 29 B4 05 00,,FFF0,11 00 00 00 1F 0F 00 00 53 62 88 0B 45 01 22 05 29 B4 05 00,0x0011
old/hci_snoop_2018_01_01_12_06_26.cfa,3261,2018-01-01T12:09:29.008Z,62:53:00:00:0f:1f,no,ADV_IND,-79,02 01 06 03 02 F0 FF 15 FF 11 00 00 00 1F 0F 00 00 53 62 88 0B 45 01 22 05 2A B4 05 00,,FFF0,11 00 00 00 1F 0F 00 00 53 62 88 0B 45 01 22 05 2A B4 05 00,0x0011
old/hci_snoop_2018_01_01_12_06_26.cfa,3263,2018-01-01T12:09:29.041Z,f4:db:00:00:02:37,no,ADV_IND,-84,02 01 06 03 02 F0 FF 15 FF 1B 00 00 00 37 02 00 00 DB F4 D7 0B 36 01 C4 04 D4 73 05 00,,FFF0,1B 00 00 00 37 02 00 00 DB F4 D7 0B 36 01 C4 04 D4 73 05 00,0x001B
old/hci_snoop_2018_01_01_12_06_26.cfa,3271,2018-01-01T12:09:30.743Z,f4:db:00:00:02:37,no,ADV_IND,-79,02 01 06 03 02 F0 FF 15 FF 1B 00 00 00 37 02 00 00 DB F4 D7 0B 36 01 C4 04 D6 73 05 00,,FFF0,1B 00 00 00 37 02 00 00 DB F4 D7 0B 36 01 C4 04 D6 73 05 00,0x001B
old/hci_snoop_2018_01_01_12_06_26.cfa,3275,2018-01-01T12:09:31.590Z,f4:db:00:00:02:37,no,ADV_IND,-80,02 01 06 03 02 F0 FF 15 FF 1B 00 00 00 37 02 00 00 DB F4 D7 0B 36 01 C4 04 D7 73 05 00,,FFF0,1B 00 00 00 37 02 00 00 DB F4 D7 0B 36 01 C4 04 D7 73 05 00,0x001B
old/hci_snoop_2018_01_01_12_06_26.cfa,3279,2018-01-01T12:09:32.761Z,f4:d0:00:00:02:1a,no,ADV_IND,-72,02 01 06 03 02 F0 FF 15 FF 1B 00 00 00 1A 02 00 00 D0 F4 E8 0B 4A 01 90 04 08 FC 03 00,,FFF0,1B 00 00 00 1A 02 00 00 D0 F4 E8 0B 4A 01 90 04 08 FC 03 00,0x001B
old/hci_snoop_2018_01_01_12_06_26.cfa,3283,2018-01-01T12:09:34.458Z,f4:d0:00:00:02:1a,no,ADV_IND,-71,02 01 06 03 02 F0 FF 15 FF 1B 00 00 00 1A 02 00 00 D0 F4 E8 0B 4A 01 90 04 0A FC 03 00,,FFF0,1B 00 00 00 1A 02 00 00 D0 F4 E8 0B 4A 01 90 04 0A FC 03 00,0x001B
old/hci_snoop_2018_01_01_12_06_26.cfa,3285,2018-01-01T12:09:35.299Z,f4:d0:00:00:02:1a,no,ADV_IND,-73,02 01 06 03 02 F0 FF 15 FF 1B 00 00 00 1A 02 00 00 D0 F4 E8 0B 4A 01 90 04 0B FC 03 00,,FFF0,1B 00 00 00 1A 02 00 00 D0 F4 E8 0B 4A 01 90 04 0B FC 03 00,0x001B
old/hci_snoop_2018_01_01_12_06_26.cfa,3289,2018-01-01T12:09:37.481Z,62:53:00:00:0f:1f,no,ADV_IND,-79,02 01 06 03 02 F0 FF 15 FF 11 00 00 00 1F 0F 00 00 53 62 88 0B 45 01 22 05 32 B4 05 00,,FFF0,11 00 00 00 1F 0F 00 00 53 62 88 0B 45 01 22 05 32 B4 05 00,0x0011
old/hci_snoop_2018_01_01_12_06_26.cfa,3291,2018-01-01T12:09:37.847Z,f4:d0:00:00:02:1a,no,ADV_IND,-76,02 01 06 03 02 F0 FF 15 FF 1B 00 00 00 1A 02 00 00 D0 F4 E8 0B 4A 01 90 04 0D FC 03 00,,FFF0,1B 00 00 00 1A 02 00 00 D0 F4 E8 0B 4A 01 90 04 0D FC 03 00,0x001B
old/hci_snoop_2018_01_01_12_06_26.cfa,3293,2018-01-01T12:09:38.692Z,f4:d0:00:00:02:1a,no,ADV_IND,-75,02 01 06 03 02 F0 FF 15 FF 1B 00 00 00 1A 02 00 00 D0 F4 E8 0B 4A 01 90 04 0E FC 03 00,,FFF0,1B 00 00 00 1A 02 00 00 D0 F4 E8 0B 4A 01 90 04 0E FC 03 00,0x001B
old/hci_snoop_2018_01_01_12_06_26.cfa,3298,2018-01-01T12:09:40.024Z,62:53:00:00:0f:1f,no,ADV_IND,-81,02 01 06 03 02 F0 FF 15 FF 11 00 00 00 1F 0F 00 00 53 62 87 0B 45 01 22 05 35 B4 05 00,,FFF0,11 00 00 00 1F 0F 00 00 53 62 87 0B 45 01 22 05 35 B4 05 00,0x0011
old/hci_snoop_2018_01_01_12_06_26.cfa,3300,2018-01-01T12:09:40.384Z,f4:d0:00:00:02:1a,no,ADV_IND,-67,02 01 06 03 02 F0 FF 15 FF 1B 00 00 00 1A 02 00 00 D0 F4 E7 0B 4A 01 90 04 10 FC 03 00,,FFF0,1B 00 00 00 1A 02 00 00 D0 F4 E7 0B 4A 01 90 04 10 FC 03 00,0x001B
old/hci_snoop_2018_01_01_12_06_26.cfa,3302,2018-01-01T12:09:40.877Z,62:53:00:00:0f:1f,no,ADV_IND,-79,02 01 06 03 02 F0 FF 15 FF 11 00 00 00 1F 0F 00 00 53 62 87 0B 45 01 22 05 36 B4 05 00,,FFF0,11 00 00 00 1F 0F 00 00 53 62 87 0B 45 01 22 05 36 B4 05 00,0x0011
old/hci_snoop_2018_01_01_12_06_26.cfa,3304,2018-01-01T12:09:41.227Z,f4:d0:00:00:02:1a,no,ADV_IND,-66,02 01 06 03 02 F0 FF 15 FF 1B 00 00 00 1A 02 00 00 D0 F4 E7 0B 4A 01 90 04 11 FC 03 00,,FFF0,1B 00 00 00 1A 02 00 00 D0 F4 E7 0B 4A 01 90 04 11 FC 03 00,0x001B
old/hci_snoop_2018_01_01_12_06_26.cfa,3308,2018-01-01T12:09:42.079Z,f4:d0:00:00:02:1a,no,ADV_IND,-65,02 01 06 03 02 F0 FF 15 FF 1B 00 00 00 1A 02 00 00 D0 F4 E9 0B 4A 01 90 04 11 FC 03 00,,FFF0,1B 00 00 00 1A 02 00 00 D0 F4 E9 0B 4A 01 90 04 11 FC 03 00,0x001B
old/hci_snoop_2018_01_01_12_06_26.cfa,3312,2018-01-01T12:09:42.593Z,f4:db:00:00:02:37,no,ADV_IND,-82,02 01 06 03 02 F0 FF 15 FF 1B 00 00 00 37 02 00 00 DB F4 D6 0B 36 01 C4 04 E2 73 05 00,,FFF0,1B 00 00 00 37 02 00 00 DB F4 D6 0B 36 01 C4 04 E2 73 05 00,0x001B
old/hci_snoop_2018_01_01_12_06_26.cfa,3314,2018-01-01T12:09:43.413Z,62:53:00:00:0f:1f,no,ADV_IND,-80,02 01 06 03 02 F0 FF 15 FF 11 00 00 00 1F 0F 00 00 53 62 86 0B 45 01 22 05 38 B4 05 00,,FFF0,11 00 00 00 1F 0F 00 00 53 62 86 0B 45 01 22 05 38 B4 05 00,0x0011
old/hci_snoop_2018_01_01_12_06_26.cfa,3316,2018-01-01T12:09:43.774Z,f4:d0:00:00:02:1a,no,ADV_IND,-65,02 01 06 03 02 F0 FF 15 FF 1B 00 00 00 1A 02 00 00 D0 F4 E9 0B 4A 01 90 04 13 FC 03 00,,FFF0,1B 00 00 00 1A 02 00 00 D0 F4 E9 0B 4A 01 90 04 13 FC 03 00,0x001B
old/hci_snoop_2018_01_01_12_06_26.cfa,3318,2018-01-01T12:09:44.255Z,62:53:00:00:0f:1f,no,ADV_IND,-81,02 01 06 03 02 F0 FF 15 FF 11 00 00 00 1F 0F 00 00 53 62 86 0B 45 01 22 05 39 B4 05 00,,FFF0,11 00 00 00 1F 0F 00 00 53 62 86 0B 45 01 22 05 39 B4 05 00,0x0011
old/hci_snoop_2018_01_01_12_06_26.cfa,3320,2018-01-01T12:09:44.618Z,f4:d0:00:00:02:1a,no,ADV_IND,-64,02 01 06 03 02 F0 FF 15 FF 1B 00 00 00 1A 02 00 00 D0 F4 E7 0B 4A 01 90 04 14 FC 03 00,,FFF0,1B 00 00 00 1A 02 00 00 D0 F4 E7 0B 4A 01 90 04 14 FC 03 00,0x001B
old/hci_snoop_2018_01_01_12_06_26.cfa,3324,2018-01-01T12:09:45.987Z,f4:db:00:00:02:37,no,ADV_IND,-82,02 01 06 03 02 F0 FF 15 FF 1B 00 00 00 37 02 00 00 DB F4 D6 0B 36 01 C4 04 E5 73 05 00,,FFF0,1B 00 00 00 37 02 00 00 DB F4 D6 0B 36 01 C4 04 E5 73 05 00,0x001B
old/hci_snoop_2018_01_01_12_06_26.cfa,3326,2018-01-01T12:09:46.310Z,f4:d0:00:00:02:1a,no,ADV_IND,-80,02 01 06 03 02 F0 FF 15 FF 1B 00 00 00 1A 02 00 00 D0 F4 E7 0B 4A 01 90 04 16 FC 03 00,,FFF0,1B 00 00 00 1A 02 00 00 D0 F4 E7 0B 4A 01 90 04 16 FC 03 00,0x001B
old/hci_snoop_2018_01_01_12_06_26.cfa,3328,2018-01-01T12:09:46.832Z,f4:db:00:00:02:37,no,ADV_IND,-82,02 01 06 03 02 F0 FF 15 FF 1B 00 00 00 37 02 00 00 DB F4 D7 0B 36 01 C4 04 E6 73 05 00,,FFF0,1B 00 00 00 37 02 00 00 DB F4 D7 0B 36 01 C4 04 E6 73 05 00,0x001B
old/hci_snoop_2018_01_01_12_06_26.cfa,3331,2018-01-01T12:09:47.159Z,f4:d0:00:00:02:1a,no,ADV_IND,-79,02 01 06 03 02 F0 FF 15 FF 1B 00 00 00 1A 02 00 00 D0 F4 E8 0B 4A 01 90 04 16 FC 03 00,,FFF0,1B 00 00 00 1A 02 00 00 D0 F4 E8 0B 4A 01 90 04 16 FC 03 00,0x001B
old/hci_snoop_2018_01_01_12_06_26.cfa,3333,2018-01-01T12:09:48.004Z,f4:d0:00:00:02:1a,no,ADV_IND,-78,02 01 06 03 02 F0 FF 15 FF 1B 00 00 00 1A 02 00 00 D0 F4 E8 0B 4A 01 90 04 17 FC 03 00,,FFF0,1B 00 00 00 1A 02 00 00 D0 F4 E8 0B 4A 01 90 04 17 FC 03 00,0x001B
old/hci_snoop_2018_01_01_12_06_26.cfa,3335,2018-01-01T12:09:52.243Z,f4:d0:00:00:02:1a,no,ADV_IND,-70,02 01 06 03 02 F0 FF 15 FF 1B 00 00 00 1A 02 00 00 D0 F4 E8 0B 4A 01 90 04 1C FC 03 00,,FFF0,1B 00 00 00 1A 02 00 00 D0 F4 E8 0B 4A 01 90 04 1C FC 03 00,0x001B
old/hci_snoop_2018_01_01_12_06_26.cfa,3340,2018-01-01T12:09:54.448Z,f4:db:00:00:02:37,no,ADV_IND,-90,02 01 06 03 02 F0 FF 15 FF 1B 00 00 00 37 02 00 00 DB F4 D7 0B 36 01 C4 04 EE 73 05 00,,FFF0,1B 00 00 00 37 02 00 00 DB F4 D7 0B 36 01 C4 04 EE 73 05 00,0x001B
old/hci_snoop_2018_01_01_12_06_26.cfa,3344,2018-01-01T12:09:55.265Z,62:53:00:00:0f:1f,no,ADV_IND,-81,02 01 06 03 02 F0 FF 15 FF 11 00 00 00 1F 0F 00 00 53 62 87 0B 45 01 22 05 44 B4 05 00,,FFF0,11 00 00 00 1F 0F 00 00 53 62 87 0B 45 01 22 05 44 B4 05 00,0x0011
old/hci_snoop_2018_01_01_12_06_26.cfa,3346,2018-01-01T12:09:55.295Z,f4:db:00:00:02:37,no,ADV_IND,-86,02 01 06 03 02 F0 FF 15 FF 1B 00 00 00 37 02 00 00 DB F4 D7 0B 36 01 C4 04 EF 73 05 00,,FFF0,1B 00 00 00 37 02 00 00 DB F4 D7 0B 36 01 C4 04 EF 73 05 00,0x001B
old/hci_snoop_2018_01_01_12_06_26.cfa,3348,2018-01-01T12:09:55.628Z,f4:d0:00:00:02:1a,no,ADV_IND,-65,02 01 06 03 02 F0 FF 15 FF 1B 00 00 00 1A 02 00 00 D0 F4 E7 0B 4A 01 90 04 1F FC 03 00,,FFF0,1B 00 00 00 1A 02 00 00 D0 F4 E7 0B 4A 01 90 04 1F FC 03 00,0x001B
old/hci_snoop_2018_01_01_12_06_26.cfa,3350,2018-01-01T12:09:56.116Z,62:53:00:00:0f:1f,no,ADV_IND,-81,02 01 06 03 02 F0 FF 15 FF 11 00 00 00 1F 0F 00 00 53 62 87 0B 45 01 22 05 45 B4 05 00,,FFF0,11 00 00 00 1F 0F 00 00 53 62 87 0B 45 01 22 05 45 B4 05 00,0x0011
old/hci_snoop_2018_01_01_12_06_26.cfa,3354,2018-01-01T12:09:56.474Z,f4:d0:00:00:02:1a,no,ADV_IND,-64,02 01 06 03 02 F0 FF 15 FF 1B 00 00 00 1A 02 00 00 D0 F4 E7 0B 4A 01 90 04 20 FC 03 00,,FFF0,1B 00 00 00 1A 02 00 00 D0 F4 E7 0B 4A 01 90 04 20 FC 03 00,0x001B
old/hci_snoop_2018_01_01_12_06_26.cfa,3360,2018-01-01T12:09:57.812Z,62:53:00:00:0f:1f,no,ADV_IND,-80,02 01 06 03 02 F0 FF 15 FF 11 00 00 00 1F 0F 00 00 53 62 88 0B 45 01 22 05 47 B4 05 00,,FFF0,11 00 00 00 1F 0F 00 00 53 62 88 0B 45 01 22 05 47 B4 05 00,0x0011
old/hci_snoop_2018_01_01_12_06_26.cfa,3362,2018-01-01T12:09:57.837Z,f4:db:00:00:02:37,no,ADV_IND,-87,02 01 06 03 02 F0 FF 15 FF 1B 00 00 00 37 02 00 00 DB F4 D7 0B 36 01 C4 04 F1 73 05 00,,FFF0,1B 00 00 00 37 02 00 00 DB F4 D7 0B 36 01 C4 04 F1 73 05 00,0x001B
old/hci_snoop_2018_01_01_12_06_26.cfa,3364,2018-01-01T12:09:58.174Z,f4:d0:00:00:02:1a,no,ADV_IND,-65,02 01 06 03 02 F0 FF 15 FF 1B 00 00 00 1A 02 00 00 D0 F4 E7 0B 4A 01 90 04 22 FC 03 00,,FFF0,1B 00 00 00 1A 02 00 00 D0 F4 E7 0B 4A 01 90 04 22 FC 03 00,0x001B
old/hci_snoop_2018_01_01_12_06_26.cfa,3366,2018-01-01T12:09:58.689Z,f4:db:00:00:02:37,no,ADV_IND,-86,02 01 06 03 02 F0 FF 15 FF 1B 00 00 00 37 02 00 00 DB F4 D7 0B 36 01 C4 04 F2 73 05 00,,FFF0,1B 00 00 00 37 02 00 00 DB F4 D7 0B 36 01 C4 04 F2 73 05 00,0x001B
old/hci_snoop_2018_01_01_12_06_26.cfa,3370,2018-01-01T12:09:59.506Z,62:53:00:00:0f:1f,no,ADV_IND,-82,02 01 06 03 02 F0 FF 15 FF 11 00 00 00 1F 0F 00 00 53 62 88 0B 45 01 22 05 48 B4 05 00,,FFF0,11 00 00 00 1F 0F 00 00 53 62 88 0B 45 01 22 05 48 B4 05 00,0x0011
old/hci_snoop_2018_01_01_12_06_26.cfa,3372,2018-01-01T12:09:59.866Z,f4:d0:00:00:02:1a,no,ADV_IND,-65,02 01 06 03 02 F0 FF 15 FF 1B 00 00 00 1A 02 00 00 D0 F4 E8 0B 4A 01 90 04 23 FC 03 00,,FFF0,1B 00 00 00 1A 02 00 00 D0 F4 E8 0B 4A 01 90 04 23 FC 03 00,0x001B
old/hci_snoop_2018_01_01_12_06_26.cfa,3374,2018-01-01T12:10:01.233Z,f4:db:00:00:02:37,no,ADV_IND,-80,02 01 06 03 02 F0 FF 15 FF 1B 00 00 00 37 02 00 00 DB F4 D7 0B 36 01 C4 04 F5 73 05 00,,FFF0,1B 00 00 00 37 02 00 00 DB F4 D7 0B 36 01 C4 04 F5 73 05 00,0x001B
old/hci_snoop_2018_01_01_12_06_26.cfa,3376,2018-01-01T12:10:01.562Z,f4:d0:00:00:02:1a,no,ADV_IND,-78,02 01 06 03 02 F0 FF 15 FF 1B 00 00 00 1A 02 00 00 D0 F4 E8 0B 4A 01 90 04 25 FC 03 00,,FFF0,1B 00 00 00 1A 02 00 00 D0 F4 E8 0B 4A 01 90 04 25 FC 03 00,0x001B
old/hci_snoop_2018_01_01_12_06_26.cfa,3380,2018-01-01T12:10:02.409Z,f4:d0:00:00:02:1a,no,ADV_IND,-77,02 01 06 03 02 F0 FF 15 FF 1B 00 00 00 1A 02 00 00 D0 F4 E8 0B 4A 01 90 04 26 FC 03 00,,FFF0,1B 00 00 00 1A 02 00 00 D0 F4 E8 0B 4A 01 90 04 26 FC 03 00,0x001B
old/hci_snoop_2018_01_01_12_06_26.cfa,3384,2018-01-01T12:10:03.777Z,f4:db:00:00:02:37,no,ADV_IND,-81,02 01 06 03 02 F0 FF 15 FF 1B 00 00 00 37 02 00 00 DB F4 D7 0B 36 01 C4 04 F7 73 05 00,,FFF0,1B 00 00 00 37 02 00 00 DB F4 D7 0B 36 01 C4 04 F7 73 05 00,0x001B
old/hci_snoop_2018_01_01_12_06_26.cfa,3389,2018-01-01T12:10:04.620Z,f4:db:00:00:02:37,no,ADV_IND,-81,02 01 06 03 02 F0 FF 15 FF 1B 00 00 00 37 02 00 00 DB F4 D8 0B 36 01 C4 04 F8 73 05 00,,FFF0,1B 00 00 00 37 02 00 00 DB F4 D8 0B 36 01 C4 04 F8 73 05 00,0x001B
old/hci_snoop_2018_01_01_12_06_26.cfa,3391,2018-01-01T12:10:04.949Z,f4:d0:00:00:02:1a,no,ADV_IND,-77,02 01 06 03 02 F0 FF 15 FF 1B 00 00 00 1A 02 00 00 D0 F4 E8 0B 4A 01 91 04 28 FC 03 00,,FFF0,1B 00 00 00 1A 02 00 00 D0 F4 E8 0B 4A 01 91 04 28 FC 03 00,0x001B
old/hci_snoop_2018_01_01_12_06_26.cfa,3393,2018-01-01T12:10:05.432Z,62:53:00:00:0f:1f,no,ADV_IND,-79,02 01 06 03 02 F0 FF 15 FF 11 00 00 00 1F 0F 00 00 53 62 87 0B 45 01 22 05 4E B4 05 00,,FFF0,11 00 00 00 1F 0F 00 00 53 62 87 0B 45 01 22 05 4E B4 05 00,0x0011
old/hci_snoop_2018_01_01_12_06_26.cfa,3397,2018-01-01T12:10:05.795Z,f4:d0:00:00:02:1a,no,ADV_IND,-68,02 01 06 03 02 F0 FF 15 FF 1B 00 00 00 1A 02 00 00 D0 F4 E8 0B 4A 01 91 04 29 FC 03 00,,FFF0,1B 00 00 00 1A 02 00 00 D0 F4 E8 0B 4A 01 91 04 29 FC 03 00,0x001B
old/hci_snoop_2018_01_01_12_06_26.cfa,3401,2018-01-01T12:10:06.305Z,f4:db:00:00:02:37,no,ADV_IND,-90,02 01 06 03 02 F0 FF 15 FF 1B 00 00 00 37 02 00 00 DB F4 D8 0B 36 01 C4 04 FA 73 05 00,,FFF0,1B 00 00 00 37 02 00 00 DB F4 D8 0B 36 01 C4 04 FA 73 05 00,0x001B
old/hci_snoop_2018_01_01_12_06_26.cfa,3403,2018-01-01T12:10:07.124Z,62:53:00:00:0f:1f,no,ADV_IND,-79,02 01 06 03 02 F0 FF 15 FF 11 00 00 00 1F 0F 00 00 53 62 87 0B 45 01 22 05 50 B4 05 00,,FFF0,11 00 00 00 1F 0F 00 00 53 62 87 0B 45 01 22 05 50 B4 05 00,0x0011
old/hci_snoop_2018_01_01_12_06_26.cfa,3405,2018-01-01T12:10:07.487Z,f4:d0:00:00:02:1a,no,ADV_IND,-68,02 01 06 03 02 F0 FF 15 FF 1B 00 00 00 1A 02 00 00 D0 F4 E8 0B 4A 01 90 04 2B FC 03 00,,FFF0,1B 00 00 00 1A 02 00 00 D0 F4 E8 0B 4A 01 90 04 2B FC 03 00,0x001B
old/hci_snoop_2018_01_01_12_06_26.cfa,3407,2018-01-01T12:10:07.975Z,62:53:00:00:0f:1f,no,ADV_IND,-78,02 01 06 03 02 F0 FF 15 FF 11 00 00 00 1F 0F 00 00 53 62 87 0B 45 01 22 05 51 B4 05 00,,FFF0,11 00 00 00 1F 0F 00 00 53 62 87 0B 45 01 22 05 51 B4 05 00,0x0011
old/hci_snoop_2018_01_01_12_06_26.cfa,3409,2018-01-01T12:10:07.998Z,f4:db:00:00:02:37,no,ADV_IND,-89,02 01 06 03 02 F0 FF 15 FF 1B 00 00 00 37 02 00 00 DB F4 D6 0B 36 01 C4 04 FB 73 05 00,,FFF0,1B 00 00 00 37 02 00 00 DB F4 D6 0B 36 01 C4 04 FB 73 05 00,0x001B
old/hci_snoop_2018_01_01_12_06_26.cfa,3411,2018-01-01T12:10:08.332Z,f4:d0:00:00:02:1a,no,ADV_IND,-67,02 01 06 03 02 F0 FF 15 FF 1B 00 00 00 1A 02 00 00 D0 F4 E8 0B 4A 01 90 04 2C FC 03 00,,FFF0,1B 00 00 00 1A 02 00 00 D0 F4 E8 0B 4A 01 90 04 2C FC 03 00,0x001B
old/hci_snoop_2018_01_01_12_06_26.cfa,3419,2018-01-01T12:10:09.691Z,f4:db:00:00:02:37,no,ADV_IND,-90,02 01 06 03 02 F0 FF 15 FF 1B 00 00 00 37 02 00 00 DB F4 D7 0B 36 01 C4 04 FD 73 05 00,,FFF0,1B 00 00 00 37 02 00 00 DB F4 D7 0B 36 01 C4 04 FD 73 05 00,0x001B
old/hci_snoop_2018_01_01_12_06_26.cfa,3421,2018-01-01T12:10:10.518Z,62:53:00:00:0f:1f,no,ADV_IND,-81,02 01 06 03 02 F0 FF 15 FF 11 00 00 00 1F 0F 00 00 53 62 87 0B 45 01 22 05 53 B4 05 00,,FFF0,11 00 00 00 1F 0F 00 00 53 62 87 0B 45 01 22 05 53 B4 05 00,0x0011
old/hci_snoop_2018_01_01_12_06_26.cfa,3423,2018-01-01T12:10:10.540Z,f4:db:00:00:02:37,no,ADV_IND,-84,02 01 06 03 02 F0 FF 15 FF 1B 00 00 00 37 02 00 00 DB F4 D7 0B 36 01 C4 04 FE 73 05 00,,FFF0,1B 00 00 00 37 02 00 00 DB F4 D7 0B 36 01 C4 04 FE 73 05 00,0x001B
old/hci_snoop_2018_01_01_12_06_26.cfa,3427,2018-01-01T12:10:12.242Z,f4:db:00:00:02:37,no,ADV_IND,-84,02 01 06 03 02 F0 FF 15 FF 1B 00 00 00 37 02 00 00 DB F4 D6 0B 36 01 C4 04 00 74 05 00,,FFF0,1B 00 00 00 37 02 00 00 DB F4 D6 0B 36 01 C4 04 00 74 05 00,0x001B
old/hci_snoop_2018_01_01_12_06_26.cfa,3431,2018-01-01T12:10:13.056Z,62:53:00:00:0f:1f,no,ADV_IND,-81,02 01 06 03 02 F0 FF 15 FF 11 00 00 00 1F 0F 00 00 53 62 87 0B 45 01 22 05 56 B4 05 00,,FFF0,11 00 00 00 1F 0F 00 00 53 62 87 0B 45 01 22 05 56 B4 05 00,0x0011
old/hci_snoop_2018_01_01_12_06_26.cfa,3433,2018-01-01T12:10:13.416Z,f4:d0:00:00:02:1a,no,ADV_IND,-65,02 01 06 03 02 F0 FF 15 FF 1B 00 00 00 1A 02 00 00 D0 F4 E8 0B 4A 01 90 04 31 FC 03 00,,FFF0,1B 00 00 00 1A 02 00 00 D0 F4 E8 0B 4A 01 90 04 31 FC 03 00,0x001B
old/hci_snoop_2018_01_01_12_06_26.cfa,3435,2018-01-01T12:10:13.907Z,62:53:00:00:0f:1f,no,ADV_IND,-81,02 01 06 03 02 F0 FF 15 FF 11 00 00 00 1F 0F 00 00 53 62 87 0B 45 01 22 05 57 B4 05 00,,FFF0,11 00 00 00 1F 0F 00 00 53 62 87 0B 45 01 22 05 57 B4 05 00,0x0011
old/hci_snoop_2018_01_01_12_06_26.cfa,3437,2018-01-01T12:10:13.926Z,f4:db:00:00:02:37,no,ADV_IND,-84,02 01 06 03 02 F0 FF 15 FF 1B 00 00 00 37 02 00 00 DB F4 D6 0B 36 01 C4 04 01 74 05 00,,FFF0,1B 00 00 00 37 02 00 00 DB F4 D6 0B 36 01 C4 04 01 74 05 00,0x001B
old/hci_snoop_2025_11_21_07_45_17.cfa,206,2025-11-21T07:45:21.291Z,f4:d0:00:00:02:1a,no,ADV_IND,-69,02 01 06 03 02 F0 FF 15 FF 1B 00 00 00 1A 02 00 00 D0 F4 E3 0B 3C 01 CA 03 D8 DB 05 00,,FFF0,1B 00 00 00 1A 02 00 00 D0 F4 E3 0B 3C 01 CA 03 D8 DB 05 00,0x001B
old/hci_snoop_2025_11_21_07_45_17.cfa,207,2025-11-21T07:45:21.291Z,f4:d0:00:00:02:1a,no,SCAN_RSP,-69,0D 09 54 68 65 72 6D 6F 42 65 61 63 6F 6E 05 12 18 00 38 01 02 0A 00,ThermoBeacon,,,
old/hci_snoop_2025_11_21_07_45_17.cfa,208,2025-11-21T07:45:21.877Z,f4:db:00:00:00:d9,yes,ADV_IND,-53,02 01 06 03 02 F0 FF 17 FF 1B 00 FC 00 D9 00 00 00 DB F4 A7 01 5F 0F 00 00 2A 01 7E 0C 04 00,,FFF0,1B 00 FC 00 D9 00 00 00 DB F4 A7 01 5F 0F 00 00 2A 01 7E 0C 04 00,0x001B
old/hci_snoop_2025_11_21_07_45_17.cfa,209,2025-11-21T07:45:21.878Z,f4:db:00:00:00:d9,yes,SCAN_RSP,-53,0D 09 54 68 65 72 6D 6F 42 65 61 63 6F 6E 05 12 18 00 38 01 02 0A 00,ThermoBeacon,,,
old/hci_snoop_2025_11_21_07_45_17.cfa,210,2025-11-21T07:45:22.587Z,62:53:00:00:0f:1f,no,ADV_IND,-81,02 01 06 03 02 F0 FF 15 FF 11 00 00 00 1F 0F 00 00 53 62 89 0B 38 01 E5 03 03 94 07 00,,FFF0,11 00 00 00 1F 0F 00 00 53 62 89 0B 38 01 E5 03 03 94 07 00,0x0011
old/hci_snoop_2025_11_21_07_45_17.cfa,211,2025-11-21T07:45:22.587Z,62:53:00:00:0f:1f,no,SCAN_RSP,-81,0D 09 54 68 65 72 6D 6F 42 65 61 63 6F 6E 05 12 18 00 38 01 02 0A 00,ThermoBeacon,,,
